-32.3, -6.3, 55.639674571790344
-32.596826726018676, -4.303852030213682, 54.90946669749211
-32.86301747267793, -2.303405433219825, 54.16942274574416
-33.0967630764132, -0.2989135960892404, 53.41912936528321
-33.29447636721854, 1.7094511708534026, 52.65814706898237
-33.44929760421462, 3.7215730771218345, 51.886006552505194
-33.564277872572035, 5.736354398608557, 51.10220440523905
-33.62992855151999, 7.753320183067484, 50.306201779024185
-33.645612680090004, 9.771300158835812, 49.49739690566254
-33.602900286498816, 11.788842633176097, 48.67517353466668
-33.50124232413637, 13.804303879554562, 47.83880833887741
-33.32434554897709, 15.8145375097126, 46.987567577002814
-33.07187574932859, 17.81656774928724, 46.120668309194464
-32.73322397977379, 19.80578644461815, 45.23718014373911
-32.296559116174336, 21.775773307933477, 44.336107090954854
-31.748988329521804, 23.71777611653527, 43.4163730233601
-31.076942352750834, 25.620143204418937, 42.4767945501241
-30.266877583902083, 27.4677881630282, 41.51603476662578
-29.30637339226749, 29.241831583379334, 40.532532338251706
-28.172975006145755, 30.910448658082537, 39.524680503465135
-26.871880368002227, 32.45160631173156, 38.49055850563048
-25.39208522548137, 33.82186735473161, 37.61882618878232
-23.754020211387473, 34.99766071372167, 37.432007378792456
-21.980200542637093, 35.95703831830704, 37.73765011903432
-20.097955283379008, 36.68139827041423, 38.7088592691261
-18.144603117000177, 37.18320667854389, 39.69281439645959
-16.148643104896603, 37.47472860917178, 41.61103221681274
-14.133843626631567, 37.57534742374295, 43.14600848563245
-12.117527682021196, 37.50648621805135, 44.8556612258508
-10.11124513151811, 37.29307979371192, 47.695498587700634
-8.122422093063971, 36.95270287276984, 49.74122667296352
-6.155688207776999, 36.50144058330333, 51.88727562650243
-4.213586270065468, 35.953605744809686, 54.11770878003672
-2.2971695964614964, 35.32169632147044, 56.41875157065842
-0.4064708101278674, 34.616493795013625, 57.59198292029303
1.4591481032158324, 33.84723186694033, 58.607363952013394
3.2988196011987405, 33.01771917333899, 57.91460556945943
5.114018087605511, 32.13599480975944, 57.21346825339771
6.906990538084438, 31.209813509960117, 56.50361573177371
8.675235124924502, 30.237246344599715, 55.78472994613325
10.423767603928244, 29.22964988156737, 55.05645463229022
12.149259501639134, 28.183081467430988, 54.318414800880355
13.856063283773752, 27.1062997950583, 53.57020697490946
15.543156857850754, 25.998892090911404, 52.81140007388354
17.211065345612102, 24.862779562643794, 52.0415271175858
18.862153059441507, 23.702352899248464, 51.26009178516853
20.49576338175857, 22.517440968536054, 50.466556189900245
22.11179619244356, 21.308660101807803, 49.66034067733414
23.71246678406066, 20.079614861573447, 48.8408202657218
25.298162479345088, 18.83130236368715, 48.00731037964117
26.869261241104685, 17.5646528385847, 47.159067047801074
28.4245830172772, 16.27867634347357, 46.29528345537725
29.96604717511635, 14.976128447795817, 45.415075910640155
31.494176829215334, 13.657966336414248, 44.51746938573818
33.009302026316306, 12.324877526486981, 43.60138822854658
34.511742588561134, 10.977507067871825, 42.66564173011679
36.00180825303568, 9.616460739734743, 41.70890592890969
37.47979886407426, 8.242307981283394, 40.72970158962862
38.94600460647463, 6.855584579695265, 39.726367313994224
40.400706269780024, 5.45679513635676, 38.6970263896947
41.84692312930016, 4.049226776878346, 37.63954322728796
43.288017092908355, 2.6364097021118766, 36.551476828134156
44.72399412792604, 1.2183921588351783, 35.43001133605462
46.15428445753992, -0.20536015023206305, 34.27186857057322
47.578749712491046, -1.6349388223956858, 33.07319599268136
48.99695914294668, -3.070723055549244, 31.829414567833606
50.40826963393968, -4.513289384345489, 30.535012112665143
51.810750891815076, -5.964440392162543, 29.18325405809809
53.20505656711911, -7.423447594472338, 27.765764816075308
54.58803055805972, -8.89319823799674, 26.271907750384504
55.95930825973217, -10.373860353146313, 24.687826711990013
57.316003197794274, -11.867892308830783, 22.994880728344555
58.65436491418998, -13.37836042440957, 21.16696850157201
59.96934837259642, -14.909209121270926, 19.16551682118354
61.25061118437746, -16.468345045387803, 16.92911403533193
62.47738364765393, -18.0705393628159, 14.348454267677038
63.57248310794868, -19.763725049933942, 11.190158353965163
62.75507928631572, -20.155269135417686, 12.502734107240284
61.231694068918095, -18.833872752795084, 20.7658399366869
59.82716469099836, -17.385159698378835, 24.674986114286774
58.499356706516124, -15.865606123922218, 27.983660138485046
57.237358093927305, -14.290929787815186, 30.702934559578022
56.036091567485556, -12.669442334613123, 29.796479917835313
54.89650841840509, -11.004016808224726, 28.40969083356189
53.82131864132478, -9.29631815757544, 26.951643565104206
52.81475605977967, -7.547317659404937, 25.41008869511139
51.882545782024806, -5.7576243658806465, 23.768795497361378
51.03199769401021, -3.9277524927762952, 22.00545857726107
50.27218088646686, -2.0583992871411394, 20.087940934886756
49.6162246607851, -0.15015008785021244, 17.966959098502375
49.0774828691225, 1.794324780505682, 15.559643622439053
48.67004435915658, 3.7703413923966376, 12.704295492278327
48.41119083651668, 5.771156451217868, 8.983291296115507
48.31927301017316, 7.7865495137805505, 0.000002132480599880018
48.31927301017316, 7.786549513780664, 0
48.31927301017316, 27.786549513780663, 0
endData
20
62.83
50
-32.3, -6.3, -41, 49, -6.5606114417748955, 51.10658802979798, 40.63938855822511, 5.22658802979798
40.63938855822511, 5.22658802979798, 87.83938855822512, -40.65341197020202, 48.31927301017316, -16.213450486219337, 48.31927301017316, 7.786549513780664
